2024-08-07 17:48:23 DEBUG MessageConsumerServiceImpl:32 - -=-=-| Received command-message: /next from 1379016220
2024-08-07 17:48:28 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 17:48:32 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 17:48:33 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 17:48:35 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 17:48:46 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 17:48:49 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 17:48:50 DEBUG MessageConsumerServiceImpl:32 - -=-=-| Received command-message: /search from 1148467099
2024-08-07 17:48:51 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 17:49:02 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 17:49:09 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 17:49:14 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 17:49:25 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 17:50:32 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 17:50:40 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 17:50:43 DEBUG MessageConsumerServiceImpl:32 - -=-=-| Received command-message: /help from 1196376478
2024-08-07 17:50:46 DEBUG MessageConsumerServiceImpl:32 - -=-=-| Received command-message: /search from 1196376478
2024-08-07 17:50:52 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 17:50:53 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 17:50:55 DEBUG MessageConsumerServiceImpl:32 - -=-=-| Received command-message: /next from 1148467099
2024-08-07 17:50:58 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 17:51:09 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 17:51:43 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 17:53:54 DEBUG MessageConsumerServiceImpl:32 - -=-=-| Received command-message: /search from 2096966371
2024-08-07 17:53:58 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 17:54:04 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 17:54:05 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 17:54:09 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 17:54:14 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 17:54:22 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 17:54:24 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 17:54:28 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 17:54:29 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 17:54:38 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 17:54:45 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 17:54:57 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 17:55:15 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 17:55:17 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 17:55:22 DEBUG MessageConsumerServiceImpl:32 - -=-=-| Received command-message: /help from 1379016220
2024-08-07 17:55:25 DEBUG MessageConsumerServiceImpl:32 - -=-=-| Received command-message: /help from 1379016220
2024-08-07 17:55:29 DEBUG MessageConsumerServiceImpl:32 - -=-=-| Received command-message: /start from 1379016220
2024-08-07 17:55:41 DEBUG MessageConsumerServiceImpl:32 - -=-=-| Received command-message: /search from 1379016220
2024-08-07 17:55:44 DEBUG MessageConsumerServiceImpl:32 - -=-=-| Received command-message: /next from 1379016220
2024-08-07 17:55:47 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 17:55:49 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 17:55:56 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 17:56:06 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 17:56:17 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 17:56:18 DEBUG MessageConsumerServiceImpl:32 - -=-=-| Received command-message: /search from 5841323814
2024-08-07 17:56:31 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 17:56:42 DEBUG MessageConsumerServiceImpl:40 - -=-=-| Received file-message
2024-08-07 17:56:49 DEBUG MessageConsumerServiceImpl:32 - -=-=-| Received command-message: /next from 1148467099
2024-08-07 17:58:10 DEBUG MessageConsumerServiceImpl:32 - -=-=-| Received command-message: /next from 5841323814
2024-08-07 17:58:25 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 17:58:25 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 17:58:27 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 17:58:35 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 17:58:35 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 17:58:49 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 17:59:55 DEBUG MessageConsumerServiceImpl:32 - -=-=-| Received command-message: /next from 5841323814
2024-08-07 18:01:25 DEBUG MessageConsumerServiceImpl:32 - -=-=-| Received command-message: /help from 5841323814
2024-08-07 18:01:27 DEBUG MessageConsumerServiceImpl:32 - -=-=-| Received command-message: /stop from 5841323814
2024-08-07 18:01:31 DEBUG MessageConsumerServiceImpl:32 - -=-=-| Received command-message: /search from 5841323814
2024-08-07 18:01:47 DEBUG MessageConsumerServiceImpl:32 - -=-=-| Received command-message: /search from 1379016220
2024-08-07 18:01:50 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:01:53 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:02:22 DEBUG MessageConsumerServiceImpl:32 - -=-=-| Received command-message: /next from 5841323814
2024-08-07 18:02:27 DEBUG MessageConsumerServiceImpl:32 - -=-=-| Received command-message: /search from 1379016220
2024-08-07 18:02:33 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:02:33 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:02:41 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:02:55 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:03:17 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:03:41 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:04:08 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:05:58 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:06:17 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:07:24 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:07:26 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:07:35 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:07:40 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:10:07 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:10:09 DEBUG MessageConsumerServiceImpl:32 - -=-=-| Received command-message: /next from 5841323814
2024-08-07 18:10:40 DEBUG MessageConsumerServiceImpl:32 - -=-=-| Received command-message: /start from 1298504078
2024-08-07 18:10:48 DEBUG MessageConsumerServiceImpl:32 - -=-=-| Received command-message: /search from 1298504078
2024-08-07 18:10:54 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:10:56 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:11:02 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:11:06 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:11:15 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:11:15 DEBUG MessageConsumerServiceImpl:40 - -=-=-| Received file-message
2024-08-07 18:11:17 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:11:41 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:11:59 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:12:05 DEBUG MessageConsumerServiceImpl:40 - -=-=-| Received file-message
2024-08-07 18:12:10 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:12:38 DEBUG MessageConsumerServiceImpl:40 - -=-=-| Received file-message
2024-08-07 18:13:06 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:13:09 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:13:23 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:13:59 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:14:40 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:14:46 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:14:46 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:15:00 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:16:52 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:16:59 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:17:10 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:17:20 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:17:22 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:17:27 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:17:31 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:17:32 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:17:38 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:17:50 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:17:58 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:18:00 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:18:00 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:18:17 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:18:17 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:18:57 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:19:40 DEBUG MessageConsumerServiceImpl:32 - -=-=-| Received command-message: /search from 5979869215
2024-08-07 18:19:58 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:20:34 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:20:40 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:20:56 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:20:56 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:21:43 DEBUG MessageConsumerServiceImpl:32 - -=-=-| Received command-message: /next from 1273592316
2024-08-07 18:21:48 DEBUG MessageConsumerServiceImpl:32 - -=-=-| Received command-message: /search from 1273592316
2024-08-07 18:21:54 DEBUG MessageConsumerServiceImpl:40 - -=-=-| Received file-message
2024-08-07 18:21:54 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:21:54 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:21:54 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:22:02 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:22:04 DEBUG MessageConsumerServiceImpl:32 - -=-=-| Received command-message: /next from 1273592316
2024-08-07 18:22:08 DEBUG MessageConsumerServiceImpl:32 - -=-=-| Received command-message: /search from 5979869215
2024-08-07 18:22:10 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:22:11 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:22:12 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:22:13 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:22:15 DEBUG MessageConsumerServiceImpl:32 - -=-=-| Received command-message: /next from 1273592316
2024-08-07 18:22:17 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:22:17 DEBUG MessageConsumerServiceImpl:32 - -=-=-| Received command-message: /search from 5979869215
2024-08-07 18:22:20 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:22:22 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:22:23 DEBUG MessageConsumerServiceImpl:32 - -=-=-| Received command-message: /next from 5979869215
2024-08-07 18:22:24 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:22:26 DEBUG MessageConsumerServiceImpl:32 - -=-=-| Received command-message: /search from 1273592316
2024-08-07 18:22:28 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:22:28 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:22:29 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:22:30 DEBUG MessageConsumerServiceImpl:32 - -=-=-| Received command-message: /stop from 5979869215
2024-08-07 18:22:33 DEBUG MessageConsumerServiceImpl:32 - -=-=-| Received command-message: /search from 5979869215
2024-08-07 18:22:39 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:22:48 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:22:57 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:24:01 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:24:07 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:24:12 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:24:26 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:24:40 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:24:49 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:24:55 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:24:58 DEBUG MessageConsumerServiceImpl:32 - -=-=-| Received command-message: /search from 5979869215
2024-08-07 18:25:01 DEBUG MessageConsumerServiceImpl:32 - -=-=-| Received command-message: /stop from 5979869215
2024-08-07 18:25:07 DEBUG MessageConsumerServiceImpl:32 - -=-=-| Received command-message: /search from 5979869215
2024-08-07 18:25:07 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:25:07 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:25:14 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:25:16 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:25:19 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:25:21 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:25:28 DEBUG MessageConsumerServiceImpl:32 - -=-=-| Received command-message: /stop from 5979869215
2024-08-07 18:25:33 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:25:41 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:25:44 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:25:50 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:25:53 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:25:57 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:26:19 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:26:25 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:26:25 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:26:34 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:26:38 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:26:51 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:27:06 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:27:10 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:27:29 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:27:34 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:27:41 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:27:49 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:28:35 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:28:38 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:28:48 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:29:00 DEBUG MessageConsumerServiceImpl:40 - -=-=-| Received file-message
2024-08-07 18:29:01 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:29:03 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:29:10 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:29:20 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:29:24 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:29:38 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:29:44 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:29:51 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:29:56 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:30:05 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:30:52 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:31:08 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:31:30 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:31:36 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:31:50 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:32:07 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:32:17 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:32:30 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:33:19 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:33:24 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:33:25 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:33:44 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:33:44 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:33:53 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:34:06 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:34:09 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:34:14 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:34:18 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:34:58 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:35:09 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:36:02 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:36:08 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:36:21 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:36:27 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:36:48 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:36:54 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:36:57 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:37:19 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:37:24 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:37:28 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:37:31 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:37:32 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:37:38 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:37:44 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:37:48 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:38:05 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:38:09 DEBUG MessageConsumerServiceImpl:40 - -=-=-| Received file-message
2024-08-07 18:38:11 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:38:17 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:38:25 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:38:32 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:38:39 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:39:05 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:39:24 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:39:31 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:39:37 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:39:49 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:39:55 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:40:22 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:40:37 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:40:55 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:40:59 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:41:21 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:41:23 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:41:31 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:42:11 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:42:48 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:44:21 DEBUG MessageConsumerServiceImpl:32 - -=-=-| Received command-message: /next from 1273592316
2024-08-07 18:44:22 DEBUG MessageConsumerServiceImpl:32 - -=-=-| Received command-message: /search from 1273592316
2024-08-07 18:44:23 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:44:30 DEBUG MessageConsumerServiceImpl:32 - -=-=-| Received command-message: /search from 1273592316
2024-08-07 18:44:43 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:49:42 DEBUG MessageConsumerServiceImpl:32 - -=-=-| Received command-message: /search from 1273592316
2024-08-07 18:49:48 DEBUG MessageConsumerServiceImpl:32 - -=-=-| Received command-message: /stop from 1273592316
2024-08-07 18:49:49 DEBUG MessageConsumerServiceImpl:32 - -=-=-| Received command-message: /search from 1273592316
2024-08-07 18:51:43 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:52:20 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:52:34 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:52:37 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:52:42 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:52:59 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:53:09 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:53:18 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:53:23 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:53:28 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:53:43 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:53:50 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:53:55 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:54:00 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:54:05 DEBUG MessageConsumerServiceImpl:32 - -=-=-| Received command-message: /search from 1379016220
2024-08-07 18:54:11 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:54:19 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
2024-08-07 18:54:21 DEBUG MessageConsumerServiceImpl:26 - -=-=-| Received text-message
